Route,MonthStart,Equipment,Flights,AvgTOW_kg,TotalTOW_kg,FuelBurnKg
CNF -> REC,2025-02-01,E1,1,42925.0,42925,6914
CNF -> REC,2025-02-01,E2,1,54637.0,54637,3591
CNF -> REC,2025-03-01,A320,167,62760.616766467065,10481023,722170
CNF -> REC,2025-03-01,A321,1,72972.0,72972,4987
CNF -> REC,2025-04-01,A320,142,63167.48591549296,8969783,609007
CNF -> REC,2025-04-01,E1,1,49210.0,49210,4799
CNF -> REC,2025-05-01,A320,164,63087.62195121951,10346370,698553
CNF -> REC,2025-05-01,E2,2,50986.5,101973,7824
CNF -> REC,2025-05-01,ATR,1,17256.0,17256,1953
CNF -> REC,2025-05-01,E1,1,48708.0,48708,4933
CNF -> REC,2025-06-01,A320,151,63129.55629139073,9532563,647009
CNF -> REC,2025-06-01,E1,1,47248.0,47248,4739
CNF -> REC,2025-06-01,E2,1,47492.0,47492,3362
CNF -> REC,2025-07-01,A320,135,64882.85925925926,8759186,590045
CNF -> REC,2025-07-01,E2,1,42089.0,42089,3074
CNF -> REC,2025-08-01,A320,131,64194.99236641221,8409544,572291
CNF -> REC,2025-08-01,E2,1,54387.0,54387,3608
CNF -> REC,2025-09-01,A320,150,65529.793333333335,9829469,664005
CNF -> REC,2025-10-01,A320,134,65318.835820895525,8752724,590584
CNF -> REC,2025-11-01,A320,53,64948.67924528302,3442280,229520
CNF -> SDU,2024-01-01,E1,24,43771.833333333336,1050524,41069
CNF -> SDU,2024-01-01,A320,5,60412.8,302064,8356
CNF -> SDU,2024-01-01,ATR,3,20945.333333333332,62836,2002
CNF -> SDU,2024-02-01,E1,35,44318.57142857143,1551150,63327
CNF -> SDU,2024-02-01,A320,2,58845.5,117691,3286
CNF -> SDU,2024-02-01,ATR,1,21960.0,21960,652
CNF -> SDU,2024-03-01,E1,45,44937.35555555556,2022181,80048
CNF -> SDU,2024-04-01,E1,90,45011.044444444444,4050994,160050
CNF -> SDU,2024-05-01,E1,86,45210.38372093023,3888093,148330
CNF -> SDU,2024-06-01,E1,109,44943.08256880734,4898796,190066
CNF -> SDU,2024-07-01,E1,88,45281.97727272727,3984814,153899
CNF -> SDU,2024-08-01,E1,100,44412.81,4441281,172978
CNF -> SDU,2024-08-01,ATR,1,21614.0,21614,719
CNF -> SDU,2024-09-01,E1,110,44670.38181818182,4913742,191899
CNF -> SDU,2024-10-01,E1,105,44923.39047619048,4716956,188117
CNF -> SDU,2024-11-01,E1,69,45246.79710144927,3122029,126458
CNF -> SDU,2024-12-01,E1,69,44692.27536231884,3083767,125328
CNF -> SDU,2024-12-01,ATR,1,22478.0,22478,804
CNF -> SDU,2025-01-01,E1,69,43740.31884057971,3018082,119383
CNF -> SDU,2025-01-01,ATR,1,21814.0,21814,710
CNF -> SDU,2025-02-01,E1,72,44083.61111111111,3174020,125750
CNF -> SDU,2025-02-01,ATR,1,22254.0,22254,712
CNF -> SDU,2025-03-01,E1,71,43863.56338028169,3114313,121803
CNF -> SDU,2025-03-01,ATR,1,22339.0,22339,804
CNF -> SDU,2025-04-01,E1,84,44465.857142857145,3735132,148585
CNF -> SDU,2025-05-01,E1,77,43957.792207792205,3384750,134281
CNF -> SDU,2025-06-01,E1,91,43869.054945054944,3992084,159183
CNF -> SDU,2025-07-01,E1,30,44304.2,1329126,54238
CNF -> SDU,2025-07-01,E2,27,51939.59259259259,1402369,38460
CNF -> SDU,2025-08-01,E2,34,51555.94117647059,1752902,46513
CNF -> SDU,2025-08-01,E1,25,42914.96,1072874,44562
CNF -> SDU,2025-09-01,E1,38,43149.68421052631,1639688,68480
CNF -> SDU,2025-09-01,E2,27,50872.77777777778,1373565,37817
CNF -> SDU,2025-09-01,ATR,1,22406.0,22406,925
CNF -> SDU,2025-10-01,E2,35,49758.45714285714,1741546,50051
CNF -> SDU,2025-10-01,E1,6,45032.833333333336,270197,10823
CNF -> SDU,2025-11-01,E2,10,52241.7,522417,13310
CNF -> SDU,2025-11-01,E1,2,44979.0,89958,3521
CNF -> SJP,2024-08-01,ATR,35,21529.942857142858,753548,34855
CNF -> SJP,2024-09-01,ATR,35,21460.257142857143,751109,33718
CNF -> SJP,2024-10-01,ATR,37,21906.972972972973,810558,37389
CNF -> SJP,2024-11-01,ATR,30,21750.0,652500,30694
CNF -> SJP,2024-11-01,A320,1,51534.0,51534,1942
CNF -> SJP,2024-12-01,ATR,47,21227.17021276596,997677,46916
CNF -> SJP,2024-12-01,E1,1,44567.0,44567,2406
CNF -> SJP,2025-01-01,ATR,52,21086.25,1096485,51462
CNF -> SJP,2025-02-01,ATR,50,21489.0,1074450,46893
CNF -> SJP,2025-02-01,E1,1,40572.0,40572,2050
CNF -> SJP,2025-03-01,ATR,38,21913.552631578947,832715,36990
CNF -> SJP,2025-04-01,ATR,44,21533.454545454544,947472,44699
CNF -> SJP,2025-05-01,ATR,45,21621.088888888888,972949,44079
CNF -> SJP,2025-06-01,ATR,37,21506.405405405407,795737,37557
CNF -> SJP,2025-07-01,ATR,51,21200.392156862745,1081220,50752
CNF -> SJP,2025-08-01,ATR,51,21286.50980392157,1085612,50058
CNF -> SJP,2025-09-01,ATR,52,21485.634615384617,1117253,52059
CNF -> SJP,2025-09-01,E1,2,40065.5,80131,4184
CNF -> SJP,2025-10-01,ATR,20,22041.95,440839,20270
CNF -> SJP,2025-11-01,ATR,6,22195.333333333332,133172,6437
CNF -> SJP,2025-11-01,E1,1,42806.0,42806,2187
CNF -> SLZ,2024-01-01,A320,23,66195.08695652174,1522487,118828
CNF -> SLZ,2024-02-01,A320,16,63479.1875,1015667,80715
CNF -> SLZ,2024-03-01,A320,20,64916.0,1298320,101815
CNF -> SLZ,2024-04-01,A320,21,68032.42857142857,1428681,114444
CNF -> SLZ,2024-05-01,A320,22,67080.13636363637,1475763,116971
CNF -> SLZ,2024-06-01,A320,24,69228.0,1661472,131806
CNF -> SLZ,2024-07-01,A320,20,67374.3,1347486,105758
CNF -> SLZ,2024-08-01,A320,16,66483.0625,1063729,84047
CNF -> SLZ,2024-09-01,A320,20,67764.3,1355286,106387
CNF -> SLZ,2024-10-01,A320,20,66684.3,1333686,104480
CNF -> SLZ,2024-10-01,E2,3,53459.0,160377,12590
CNF -> SLZ,2024-10-01,E1,1,49544.0,49544,5660
CNF -> SLZ,2024-11-01,A320,22,65586.0,1442892,111688
CNF -> SLZ,2024-11-01,E2,5,54713.6,273568,21301
CNF -> SLZ,2024-12-01,A320,27,68616.29629629629,1852640,141710
CNF -> SLZ,2024-12-01,E2,2,55713.0,111426,8571
CNF -> SLZ,2025-01-01,A320,23,66409.30434782608,1527414,117930
CNF -> SLZ,2025-02-01,A320,19,64445.10526315789,1224457,93696
CNF -> SLZ,2025-02-01,E2,1,56098.0,56098,4542
CNF -> SLZ,2025-03-01,A320,27,66715.74074074074,1801325,142098
CNF -> SLZ,2025-03-01,E2,1,56148.0,56148,4323
CNF -> SLZ,2025-04-01,A320,18,69196.94444444444,1245545,96126
CNF -> SLZ,2025-05-01,A320,19,70705.26315789473,1343400,104531
CNF -> SLZ,2025-06-01,A320,25,70113.32,1752833,137161
CNF -> SLZ,2025-07-01,A320,21,71567.47619047618,1502917,116698
CNF -> SLZ,2025-08-01,A320,25,70807.96,1770199,139038
CNF -> SLZ,2025-09-01,A320,25,69832.36,1745809,134762
CNF -> SLZ,2025-10-01,A320,20,66918.2,1338364,104321
CNF -> SLZ,2025-10-01,E2,4,55175.0,220700,17198
CNF -> SLZ,2025-11-01,A320,8,66298.75,530390,40398
CNF -> SLZ,2025-11-01,E2,1,53904.0,53904,4422
CNF -> SMT,2024-12-01,E2,4,51999.25,207997,13857
CNF -> SMT,2024-12-01,E1,2,46925.5,93851,9258
CNF -> SMT,2025-01-01,E2,8,55781.375,446251,29180
CNF -> SMT,2025-01-01,E1,3,48287.333333333336,144862,14005
CNF -> SMT,2025-02-01,E2,9,52842.333333333336,475581,30933
CNF -> SMT,2025-02-01,E1,8,48009.75,384078,37625
CNF -> SMT,2025-03-01,E2,8,52687.375,421499,28389
CNF -> SMT,2025-03-01,E1,3,48256.333333333336,144769,14228
CNF -> SMT,2025-04-01,E2,7,54428.42857142857,380999,25487
CNF -> SMT,2025-04-01,E1,2,47952.5,95905,9314
CNF -> SMT,2025-05-01,E2,9,54609.11111111111,491482,33595
CNF -> SMT,2025-05-01,E1,2,48541.0,97082,9501
CNF -> SMT,2025-06-01,E1,9,47820.666666666664,430386,44571
CNF -> SMT,2025-06-01,E2,5,53888.6,269443,18314
CNF -> SMT,2025-07-01,E2,4,54586.5,218346,15665
CNF -> SMT,2025-07-01,E1,2,49017.5,98035,9888
CNF -> SMT,2025-08-01,E1,1,45746.0,45746,4547
CNF -> SSA,2024-01-01,A320,59,67437.2372881356,3978797,183345
CNF -> SSA,2024-01-01,E1,13,44819.769230769234,582657,39989
CNF -> SSA,2024-01-01,E2,11,54510.0,599610,27744
CNF -> SSA,2024-01-01,ATR,4,20505.75,82023,6191
CNF -> SSA,2024-02-01,A320,64,65192.734375,4172335,191553
CNF -> SSA,2024-02-01,E1,17,45230.76470588235,768923,50760
CNF -> SSA,2024-02-01,E2,4,52800.0,211200,9561
CNF -> SSA,2024-02-01,ATR,2,20382.5,40765,2855
CNF -> SSA,2024-03-01,A320,81,65747.37037037036,5325537,240419
CNF -> SSA,2024-03-01,E1,9,46273.22222222222,416459,28025
CNF -> SSA,2024-03-01,ATR,2,21929.5,43859,2888
CNF -> SSA,2024-03-01,E2,1,54468.0,54468,2650
CNF -> SSA,2024-04-01,A320,77,64321.67532467532,4952769,223676
CNF -> SSA,2024-04-01,E1,13,45312.692307692305,589065,39452
CNF -> SSA,2024-04-01,E2,5,52610.4,263052,12938
CNF -> SSA,2024-04-01,ATR,3,21242.666666666668,63728,4306
CNF -> SSA,2024-05-01,A320,67,65326.55223880597,4376879,198265
CNF -> SSA,2024-05-01,E1,5,46333.4,231667,15302
CNF -> SSA,2024-05-01,ATR,4,20773.25,83093,5588
CNF -> SSA,2024-05-01,E2,4,53514.5,214058,9476
CNF -> SSA,2024-06-01,A320,63,66810.80952380953,4209081,186758
CNF -> SSA,2024-06-01,E1,19,45746.31578947369,869180,57891
CNF -> SSA,2024-06-01,ATR,5,22621.4,113107,7406
CNF -> SSA,2024-06-01,E2,2,53438.5,106877,4738
CNF -> SSA,2024-07-01,A320,74,65892.7027027027,4876060,214147
CNF -> SSA,2024-07-01,E1,10,46295.1,462951,30631
CNF -> SSA,2024-07-01,E2,10,54432.3,544323,23871
CNF -> SSA,2024-07-01,ATR,5,21851.4,109257,7685
CNF -> SSA,2024-08-01,A320,79,65020.037974683546,5136583,230804
CNF -> SSA,2024-08-01,E1,17,45478.64705882353,773137,51637
CNF -> SSA,2024-08-01,E2,2,54741.0,109482,4906
CNF -> SSA,2024-08-01,ATR,1,22110.0,22110,2101
CNF -> SSA,2024-09-01,A320,78,66969.21794871795,5223599,232377
CNF -> SSA,2024-09-01,E1,23,45698.391304347824,1051063,70801
CNF -> SSA,2024-09-01,E2,7,54821.57142857143,383751,17120
CNF -> SSA,2024-10-01,A320,78,67048.58974358975,5229790,233032
CNF -> SSA,2024-10-01,E1,19,46259.26315789474,878926,58517
CNF -> SSA,2024-10-01,E2,7,54952.142857142855,384665,17329
CNF -> SSA,2024-11-01,A320,63,66568.98412698413,4193846,184614
CNF -> SSA,2024-11-01,E2,18,54570.72222222222,982273,43844
CNF -> SSA,2024-11-01,E1,11,46275.181818181816,509027,36265
CNF -> SSA,2024-11-01,ATR,1,22497.0,22497,2107
CNF -> SSA,2024-12-01,A320,69,67826.1884057971,4680007,208982
CNF -> SSA,2024-12-01,E1,23,46576.391304347824,1071257,72067
CNF -> SSA,2024-12-01,E2,9,54430.666666666664,489876,22287
CNF -> SSA,2024-12-01,ATR,1,22469.0,22469,1462
CNF -> SSA,2025-01-01,A320,82,66538.70731707317,5456174,243801
CNF -> SSA,2025-01-01,E1,24,45006.625,1080159,72930
CNF -> SSA,2025-01-01,E2,7,52957.28571428572,370701,16844
CNF -> SSA,2025-02-01,A320,68,66164.04411764706,4499155,204330
CNF -> SSA,2025-02-01,E2,13,53327.0,693251,32332
CNF -> SSA,2025-02-01,E1,10,46038.8,460388,32260
CNF -> SSA,2025-03-01,A320,74,66226.1081081081,4900732,218480
CNF -> SSA,2025-03-01,E2,20,53074.85,1061497,47306
CNF -> SSA,2025-03-01,E1,5,45902.0,229510,15207
CNF -> SSA,2025-04-01,A320,45,67394.53333333334,3032754,134180
CNF -> SSA,2025-04-01,E2,26,53496.846153846156,1390918,63071
CNF -> SSA,2025-05-01,A320,63,65597.93650793651,4132670,182139
CNF -> SSA,2025-05-01,E2,17,53501.0,909517,43249
CNF -> SSA,2025-05-01,ATR,1,22474.0,22474,1964
CNF -> SSA,2025-05-01,E1,1,44467.0,44467,2805
CNF -> SSA,2025-06-01,A320,44,66730.18181818182,2936128,129330
CNF -> SSA,2025-06-01,E2,22,52856.954545454544,1162853,52082
CNF -> SSA,2025-07-01,A320,39,66728.2564102564,2602402,114320
CNF -> SSA,2025-07-01,E2,26,54646.269230769234,1420803,62811
CNF -> SSA,2025-07-01,ATR,1,21193.0,21193,1470
CNF -> SSA,2025-08-01,A320,42,65559.78571428571,2753511,120719
CNF -> SSA,2025-08-01,E2,34,53147.58823529412,1807018,77829
CNF -> SSA,2025-08-01,E1,1,43714.0,43714,2790
CNF -> SSA,2025-09-01,A320,52,67633.07692307692,3516920,154069
CNF -> SSA,2025-09-01,E2,23,53588.65217391304,1232539,53020
CNF -> SSA,2025-09-01,E1,4,43816.75,175267,11591
CNF -> SSA,2025-10-01,A320,54,64870.148148148146,3502988,154638
CNF -> SSA,2025-10-01,E2,26,52242.53846153846,1358306,61020
CNF -> SSA,2025-10-01,E1,2,40948.5,81897,5425
CNF -> SSA,2025-10-01,ATR,1,20431.0,20431,1318
CNF -> SSA,2025-11-01,A320,17,63266.529411764706,1075531,47877
CNF -> SSA,2025-11-01,E2,8,51997.75,415982,18343
CNF -> SSA,2025-11-01,E1,1,44533.0,44533,2956
CNF -> STM,2024-01-01,A320,5,65875.0,329375,30528
CNF -> STM,2024-01-01,E2,4,57573.5,230294,21577
CNF -> STM,2024-09-01,E2,5,56446.6,282233,26122
CNF -> STM,2024-09-01,A320,1,70524.0,70524,6213
CNF -> STM,2024-12-01,E2,2,57544.5,115089,10134
CNF -> STM,2024-12-01,A320,1,71907.0,71907,6327
CNF -> STM,2025-01-01,E2,5,55935.4,279677,24749
CNF -> STM,2025-01-01,A320,2,69508.5,139017,13041
CNF -> STM,2025-01-01,E1,1,50687.0,50687,6732
CNF -> THE,2024-01-01,E2,1,52057.0,52057,3758
CNF -> THE,2024-02-01,A320,7,65881.57142857143,461171,32322
CNF -> THE,2024-02-01,E2,2,55845.0,111690,7607
CNF -> THE,2024-03-01,A320,9,68641.77777777778,617776,42944
CNF -> THE,2024-04-01,A320,12,66211.25,794535,55697
CNF -> THE,2024-05-01,A320,10,69596.3,695963,49005
CNF -> THE,2024-06-01,E2,2,56170.0,112340,8164
CNF -> THE,2024-06-01,A320,1,69702.0,69702,5083
CNF -> THE,2024-07-01,A320,7,68072.14285714286,476505,32682
CNF -> THE,2024-08-01,A320,9,67699.0,609291,43298
CNF -> THE,2024-09-01,A320,10,70398.7,703987,48929
CNF -> THE,2024-10-01,A320,18,65844.77777777778,1185206,81054
CNF -> THE,2024-11-01,E2,13,55621.46153846154,723079,48870
CNF -> THE,2024-11-01,A320,6,68196.0,409176,27687
CNF -> THE,2024-11-01,E1,1,48927.0,48927,5099
CNF -> THE,2024-12-01,E2,11,56555.09090909091,622106,41858
CNF -> THE,2024-12-01,A320,2,69465.5,138931,9191
CNF -> THE,2024-12-01,E1,1,48116.0,48116,4890
CNF -> THE,2025-01-01,E2,12,55663.916666666664,667967,46280
CNF -> THE,2025-01-01,E1,1,48389.0,48389,5053
CNF -> THE,2025-02-01,A320,20,69054.4,1381088,95292
CNF -> THE,2025-02-01,A321,1,74541.0,74541,5241
CNF -> THE,2025-02-01,E2,1,56764.0,56764,3760
CNF -> THE,2025-03-01,A320,23,69818.47826086957,1605825,112001
CNF -> THE,2025-04-01,A320,20,69213.95,1384279,94955
CNF -> THE,2025-05-01,A320,22,69752.09090909091,1534546,105696
CNF -> THE,2025-06-01,A320,20,67846.4,1356928,94028
CNF -> THE,2025-07-01,A320,23,69948.65217391304,1608819,111541
CNF -> THE,2025-08-01,A320,17,70077.58823529411,1191319,82405
CNF -> THE,2025-09-01,A320,18,70211.0,1263798,87005
CNF -> THE,2025-10-01,A320,16,69255.125,1108082,76575
CNF -> THE,2025-10-01,E2,3,56469.333333333336,169408,12044
CNF -> THE,2025-10-01,E1,2,47430.0,94860,9896
CNF -> THE,2025-11-01,A320,6,69887.16666666667,419323,28229
CNF -> UBA,2024-01-01,ATR,17,21121.235294117647,359061,12486
CNF -> UBA,2024-02-01,ATR,28,20866.321428571428,584257,20117
CNF -> UBA,2024-03-01,ATR,25,21393.28,534832,18600
CNF -> UBA,2024-04-01,ATR,29,21829.96551724138,633069,21723
CNF -> UBA,2024-05-01,ATR,29,21343.655172413793,618966,20831
CNF -> UBA,2024-06-01,ATR,15,21656.666666666668,324850,10204
CNF -> UBA,2024-07-01,ATR,33,21400.878787878788,706229,24540
CNF -> UBA,2024-08-01,ATR,23,21628.739130434784,497461,16743
CNF -> UBA,2024-09-01,ATR,16,21748.625,347978,11078
CNF -> UBA,2024-10-01,ATR,26,21849.423076923078,568085,19809
CNF -> UBA,2024-11-01,ATR,25,21798.8,544970,19600
CNF -> UBA,2024-12-01,ATR,21,21826.809523809523,458363,15661
CNF -> UBA,2024-12-01,E1,1,41771.0,41771,1637
CNF -> UBA,2025-01-01,ATR,21,21757.0,456897,15847
CNF -> UBA,2025-02-01,ATR,24,21533.833333333332,516812,18005
CNF -> UBA,2025-03-01,ATR,27,21311.88888888889,575421,19997
CNF -> UBA,2025-04-01,ATR,23,20699.130434782608,476080,16957
CNF -> UBA,2025-05-01,ATR,26,21078.23076923077,548034,18591
CNF -> UBA,2025-06-01,ATR,23,21546.782608695652,495576,17066
CNF -> UBA,2025-07-01,ATR,25,21465.2,536630,18520
CNF -> UBA,2025-07-01,E1,1,41172.0,41172,1571
CNF -> UBA,2025-08-01,ATR,28,21694.964285714286,607459,20816
CNF -> UBA,2025-09-01,ATR,28,21395.071428571428,599062,20383
CNF -> UBA,2025-10-01,ATR,24,21745.791666666668,521899,18224
CNF -> UBA,2025-11-01,ATR,10,21976.1,219761,7916
CNF -> UBA,2025-11-01,E1,1,41659.0,41659,1894
CNF -> UDI,2024-01-01,ATR,67,21827.910447761195,1462470,52875
CNF -> UDI,2024-01-01,E1,1,40326.0,40326,1827
CNF -> UDI,2024-02-01,ATR,84,21227.440476190477,1783105,65238
CNF -> UDI,2024-03-01,ATR,60,21794.433333333334,1307666,48752
CNF -> UDI,2024-03-01,E1,2,44092.0,88184,3958
CNF -> UDI,2024-04-01,ATR,104,21459.35576923077,2231773,82360
CNF -> UDI,2024-04-01,E1,2,42677.0,85354,3886
CNF -> UDI,2024-05-01,ATR,112,21411.08035714286,2398041,87628
CNF -> UDI,2024-05-01,E1,4,42309.25,169237,7413
CNF -> UDI,2024-05-01,E2,1,42575.0,42575,1313
CNF -> UDI,2024-06-01,ATR,106,21733.669811320753,2303769,82685
CNF -> UDI,2024-07-01,ATR,116,21488.05172413793,2492614,93255
CNF -> UDI,2024-08-01,ATR,122,21674.213114754097,2644254,96228
CNF -> UDI,2024-08-01,E2,2,52303.0,104606,2891
CNF -> UDI,2024-09-01,ATR,93,21703.956989247312,2018468,73581
CNF -> UDI,2024-09-01,E1,1,42032.0,42032,1976
CNF -> UDI,2024-10-01,ATR,111,21656.99099099099,2403926,89700
CNF -> UDI,2024-10-01,E1,3,35994.333333333336,107983,5681
CNF -> UDI,2024-10-01,A320,1,58596.0,58596,1803
CNF -> UDI,2024-11-01,ATR,92,21449.108695652172,1973318,73907
CNF -> UDI,2024-11-01,E1,2,43069.5,86139,3578
CNF -> UDI,2024-12-01,ATR,96,21589.333333333332,2072576,80161
CNF -> UDI,2024-12-01,E1,2,40259.5,80519,3520
CNF -> UDI,2024-12-01,E2,1,53893.0,53893,1878
CNF -> UDI,2025-01-01,ATR,91,21464.428571428572,1953263,75598
CNF -> UDI,2025-01-01,A320,2,58208.0,116416,3353
CNF -> UDI,2025-01-01,E1,1,41797.0,41797,1737
CNF -> UDI,2025-02-01,ATR,66,21761.651515151516,1436269,50349
CNF -> UDI,2025-02-01,A320,2,61830.0,123660,3379
CNF -> UDI,2025-03-01,ATR,85,21827.070588235296,1855301,67057
CNF -> UDI,2025-03-01,E1,3,42359.0,127077,5312
CNF -> UDI,2025-03-01,E2,1,47535.0,47535,1541
CNF -> UDI,2025-04-01,ATR,86,21879.60465116279,1881646,70978
CNF -> UDI,2025-04-01,E1,4,42352.25,169409,7081
CNF -> UDI,2025-04-01,A320,2,59562.5,119125,3423
CNF -> UDI,2025-05-01,ATR,89,21804.25842696629,1940579,69407
CNF -> UDI,2025-05-01,A320,2,57104.5,114209,3462
CNF -> UDI,2025-05-01,E1,1,42220.0,42220,1728
CNF -> UDI,2025-06-01,ATR,84,21835.238095238095,1834160,68376
CNF -> UDI,2025-06-01,E1,2,42416.0,84832,3616
CNF -> UDI,2025-06-01,E2,1,47740.0,47740,1330
CNF -> UDI,2025-07-01,ATR,106,21951.396226415094,2326848,86309
CNF -> UDI,2025-07-01,E1,2,40803.0,81606,3480
CNF -> UDI,2025-08-01,ATR,99,21813.50505050505,2159537,79596
CNF -> UDI,2025-08-01,E1,9,41558.555555555555,374027,16460
CNF -> UDI,2025-09-01,ATR,105,21840.533333333333,2293256,84444
CNF -> UDI,2025-09-01,E1,4,42409.75,169639,7722
CNF -> UDI,2025-09-01,A320,1,57524.0,57524,1769
CNF -> UDI,2025-10-01,ATR,99,22017.282828282827,2179711,81380
CNF -> UDI,2025-10-01,E1,2,39494.5,78989,3384
CNF -> UDI,2025-10-01,A320,1,56954.0,56954,2088
CNF -> UDI,2025-11-01,ATR,33,21989.242424242424,725645,27366
CNF -> UDI,2025-11-01,E1,2,40074.0,80148,3431
CNF -> UDI,2025-11-01,A320,1,61325.0,61325,1788
CNF -> UNA,2024-01-01,E1,4,45933.0,183732,10259
CNF -> UNA,2024-02-01,A320,2,63788.5,127577,4755
CNF -> UNA,2024-02-01,E1,1,46198.0,46198,2791
CNF -> UNA,2024-03-01,E1,3,44650.333333333336,133951,6943
CNF -> UNA,2024-04-01,A320,2,53188.5,106377,4252
CNF -> UNA,2024-04-01,E1,2,40337.5,80675,4311
CNF -> UNA,2024-05-01,E1,3,43587.333333333336,130762,6998
CNF -> UNA,2024-06-01,E1,4,42682.75,170731,9308
CNF -> UNA,2024-07-01,E1,3,43732.333333333336,131197,6836
CNF -> UNA,2024-08-01,E1,3,44796.333333333336,134389,6947
CNF -> UNA,2024-09-01,E1,4,43710.75,174843,9273
CNF -> UNA,2024-10-01,E1,2,42482.0,84964,4483
CNF -> UNA,2024-11-01,A320,4,58993.5,235974,9460
CNF -> UNA,2024-11-01,E1,2,41489.0,82978,6398
CNF -> UNA,2024-12-01,E1,3,44825.333333333336,134476,7737
CNF -> UNA,2025-01-01,E1,3,45870.333333333336,137611,7381
CNF -> UNA,2025-02-01,E1,1,45753.0,45753,2507
CNF -> UNA,2025-03-01,E1,4,43241.75,172967,9532
CNF -> UNA,2025-04-01,A320,2,53974.0,107948,4176
CNF -> UNA,2025-04-01,E1,2,42351.0,84702,4540
CNF -> UNA,2025-05-01,E1,3,42934.0,128802,6764
CNF -> UNA,2025-06-01,A320,4,59445.5,237782,8900
CNF -> UNA,2025-07-01,A320,3,62923.333333333336,188770,6866
CNF -> UNA,2025-08-01,A320,5,59253.4,296267,10915
CNF -> UNA,2025-09-01,A320,3,57865.333333333336,173596,6665
CNF -> UNA,2025-10-01,A320,3,65600.33333333333,196801,6872
CNF -> UNA,2025-11-01,A320,1,60671.0,60671,2402
CNF -> VCP,2024-01-01,A320,45,62484.688888888886,2811811,90511
CNF -> VCP,2024-01-01,E2,36,52447.36111111111,1888105,60189
CNF -> VCP,2024-01-01,E1,15,44812.0,672180,34437
CNF -> VCP,2024-01-01,ATR,6,18983.166666666668,113899,4852
CNF -> VCP,2024-02-01,A320,54,61951.77777777778,3345396,106144
CNF -> VCP,2024-02-01,E2,38,50867.86842105263,1932979,63753
CNF -> VCP,2024-02-01,E1,18,42940.72222222222,772933,36296
CNF -> VCP,2024-02-01,ATR,5,18957.2,94786,4099
CNF -> VCP,2024-03-01,A320,72,64545.166666666664,4647252,146028
CNF -> VCP,2024-03-01,E2,32,51674.90625,1653597,52893
CNF -> VCP,2024-03-01,ATR,15,20253.2,303798,13658
CNF -> VCP,2024-03-01,E1,14,44371.57142857143,621202,28507
CNF -> VCP,2024-03-01,A321,1,79010.0,79010,2361
CNF -> VCP,2024-04-01,A320,66,65404.80303030303,4316717,135025
CNF -> VCP,2024-04-01,E2,36,51567.52777777778,1856431,59768
CNF -> VCP,2024-04-01,E1,22,44849.318181818184,986685,45040
CNF -> VCP,2024-04-01,ATR,11,20375.272727272728,224128,10335
CNF -> VCP,2024-05-01,A320,80,65026.4125,5202113,161695
CNF -> VCP,2024-05-01,E1,41,45008.87804878049,1845364,85777
CNF -> VCP,2024-05-01,E2,39,52764.02564102564,2057797,65674
CNF -> VCP,2024-05-01,ATR,2,20733.0,41466,1772
CNF -> VCP,2024-06-01,A320,75,64250.333333333336,4818775,150774
CNF -> VCP,2024-06-01,E2,56,52249.142857142855,2925952,93719
CNF -> VCP,2024-06-01,E1,44,45412.25,1998139,92191
CNF -> VCP,2024-06-01,ATR,2,21744.5,43489,1799
CNF -> VCP,2024-07-01,A320,75,65726.09333333334,4929457,153314
CNF -> VCP,2024-07-01,E2,49,52592.755102040814,2577045,83527
CNF -> VCP,2024-07-01,E1,23,45011.65217391304,1035268,47229
CNF -> VCP,2024-07-01,ATR,14,21416.5,299831,13440
CNF -> VCP,2024-07-01,A321,1,72720.0,72720,2358
CNF -> VCP,2024-08-01,E2,66,52836.378787878784,3487201,111912
CNF -> VCP,2024-08-01,A320,59,64656.457627118645,3814731,117223
CNF -> VCP,2024-08-01,E1,35,44915.31428571429,1572036,73774
CNF -> VCP,2024-08-01,ATR,6,20953.0,125718,5371
CNF -> VCP,2024-08-01,A321,1,78935.0,78935,2293
CNF -> VCP,2024-09-01,A320,59,65725.40677966102,3877799,119551
CNF -> VCP,2024-09-01,E1,51,45106.21568627451,2300417,106957
CNF -> VCP,2024-09-01,E2,48,53058.416666666664,2546804,79920
CNF -> VCP,2024-09-01,ATR,4,21903.5,87614,4474
CNF -> VCP,2024-10-01,A320,79,65756.01265822785,5194725,161788
CNF -> VCP,2024-10-01,E2,47,53142.21276595745,2497684,79585
CNF -> VCP,2024-10-01,E1,33,45021.666666666664,1485715,68531
CNF -> VCP,2024-10-01,A321,8,74594.5,596756,19623
CNF -> VCP,2024-10-01,ATR,5,20547.2,102736,4386
CNF -> VCP,2024-11-01,A320,73,65883.39726027397,4809488,150483
CNF -> VCP,2024-11-01,E1,38,45210.0,1717980,81339
CNF -> VCP,2024-11-01,E2,26,52413.38461538462,1362748,44812
CNF -> VCP,2024-11-01,ATR,7,21441.714285714286,150092,6256
CNF -> VCP,2024-12-01,A320,64,64825.359375,4148823,132115
CNF -> VCP,2024-12-01,E2,40,52286.0,2091440,66876
CNF -> VCP,2024-12-01,E1,33,44842.454545454544,1479801,69999
CNF -> VCP,2024-12-01,ATR,5,20913.4,104567,4569
CNF -> VCP,2024-12-01,A321,1,76268.0,76268,2328
CNF -> VCP,2025-01-01,A320,71,65893.97183098592,4678472,145723
